participant_id,week,program,age_group,community,baseline_habit_strength,convenience,social_norm,environmental_fit,motivation,competing_demands,habit_persistence,feedback_visibility,incentive_active,support_quality,life_event,engagement_score,activity_count,self_report_adoption
379,2,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.581,0.066,0.791,0.364,1,0.641,0,0.751,6,1
379,3,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.598,0.037,0.791,0.364,1,0.641,0,0.807,9,1
379,4,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.552,0.047,0.791,0.364,1,0.641,0,0.834,8,1
379,5,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.53,0.076,0.791,0.364,1,0.641,0,0.864,9,1
379,6,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.56,0.088,0.791,0.364,1,0.641,0,0.877,4,1
379,7,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.517,0.075,0.791,0.364,1,0.641,0,0.88,13,1
379,8,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.526,0.069,0.791,0.364,1,0.641,0,0.887,8,1
379,9,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.524,0.081,0.791,0.364,0,0.641,0,0.863,11,1
379,10,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.462,0.034,0.791,0.364,0,0.641,0,0.853,7,1
379,11,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.472,0.08,0.791,0.364,0,0.623,0,0.838,7,1
379,12,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.475,0.145,0.791,0.364,0,0.605,0,0.837,7,1
379,13,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.472,0.064,0.791,0.352,0,0.587,0,0.803,8,1
379,14,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.479,0.148,0.791,0.34,0,0.569,0,0.769,12,1
379,15,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.473,0.117,0.791,0.328,0,0.551,0,0.749,6,1
379,16,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.457,0.052,0.791,0.316,0,0.533,0,0.727,6,1
379,17,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.426,0.025,0.791,0.304,0,0.515,0,0.72,8,1
379,18,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.459,0.075,0.791,0.292,0,0.497,0,0.723,6,1
379,19,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.395,0.096,0.791,0.28,0,0.479,0,0.719,9,1
379,20,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.428,0.041,0.791,0.268,0,0.461,0,0.686,9,1
379,21,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.466,0.072,0.791,0.256,0,0.443,0,0.666,8,1
379,22,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.414,0.057,0.791,0.244,0,0.425,0,0.64,5,1
379,23,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.34,0.085,0.791,0.232,0,0.407,0,0.611,7,1
379,24,fitness,26-40,urban,0.496,0.72,0.08,0.848,0.379,0.049,0.791,0.22,0,0.389,0,0.592,6,1
380,1,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.742,0.543,0.926,0.215,1,0.546,0,0.761,10,1
380,2,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.737,0.557,0.926,0.215,1,0.546,0,0.762,12,1
380,3,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.717,0.576,0.926,0.215,1,0.546,0,0.744,7,1
380,4,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.702,0.498,0.926,0.215,1,0.546,0,0.739,4,1
380,5,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.667,0.539,0.926,0.215,1,0.546,0,0.756,6,1
380,6,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.647,0.54,0.926,0.215,1,0.546,0,0.756,8,1
380,7,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.659,0.57,0.926,0.215,1,0.546,0,0.732,4,1
380,8,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.637,0.567,0.926,0.215,1,0.546,0,0.75,8,1
380,9,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.68,0.528,0.926,0.215,0,0.546,0,0.704,6,1
380,10,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.658,0.602,0.926,0.215,0,0.546,0,0.713,7,1
380,11,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.642,0.516,0.926,0.215,0,0.528,0,0.672,1,1
380,12,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.618,0.548,0.926,0.215,0,0.51,0,0.645,1,1
380,13,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.635,0.501,0.926,0.203,0,0.492,0,0.618,5,1
380,14,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.568,0.559,0.926,0.191,0,0.474,0,0.607,4,1
380,15,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.567,0.572,0.926,0.179,0,0.456,0,0.589,2,1
380,16,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.56,0.55,0.926,0.167,0,0.438,0,0.593,4,1
380,17,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.624,0.567,0.926,0.155,0,0.42,0,0.561,2,1
380,18,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.612,0.5,0.926,0.143,0,0.402,0,0.528,3,0
380,19,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.571,0.591,0.926,0.131,0,0.384,0,0.539,5,0
380,20,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.542,0.547,0.926,0.119,0,0.366,0,0.497,5,0
380,21,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.527,0.512,0.926,0.107,0,0.348,0,0.456,4,1
380,22,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.546,0.517,0.926,0.095,0,0.33,0,0.446,9,0
380,23,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.519,0.573,0.926,0.083,0,0.312,0,0.413,4,0
380,24,digital_wellbeing,18-25,urban,0.751,0.562,0.4,0.613,0.57,0.566,0.926,0.071,0,0.294,0,0.4,5,0
381,1,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.543,0.537,0.683,0.918,1,0.205,0,0.427,2,0
381,2,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.549,0.565,0.683,0.918,1,0.205,0,0.567,3,1
381,3,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.501,0.627,0.683,0.918,1,0.205,0,0.664,6,1
381,4,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.572,0.605,0.683,0.918,1,0.205,0,0.727,7,1
381,5,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.486,0.543,0.683,0.918,1,0.205,0,0.76,5,1
381,6,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.48,0.592,0.683,0.918,1,0.205,0,0.795,8,1
381,7,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.538,0.602,0.683,0.918,1,0.205,0,0.817,11,1
381,8,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.453,0.584,0.683,0.918,1,0.205,0,0.781,3,1
381,9,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.449,0.575,0.683,0.918,0,0.205,0,0.775,9,1
381,10,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.499,0.585,0.683,0.918,0,0.205,0,0.77,12,1
381,11,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.505,0.592,0.683,0.918,0,0.187,0,0.761,9,1
381,12,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.481,0.642,0.683,0.918,0,0.169,0,0.769,8,1
381,13,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.495,0.587,0.683,0.906,0,0.151,0,0.748,10,1
381,14,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.478,0.599,0.683,0.894,0,0.133,0,0.744,6,1
381,15,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.443,0.571,0.683,0.882,0,0.115,0,0.745,6,1
381,16,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.455,0.59,0.683,0.87,0,0.097,0,0.747,3,1
381,17,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.378,0.572,0.683,0.858,0,0.079,0,0.744,8,1
381,18,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.422,0.563,0.683,0.846,0,0.061,0,0.728,3,1
381,19,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.449,0.646,0.683,0.834,0,0.043,0,0.741,4,1
381,20,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.441,0.562,0.683,0.822,0,0.025,0,0.72,10,1
381,21,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.409,0.577,0.683,0.81,0,0.007,0,0.706,5,1
381,22,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.375,0.619,0.683,0.798,0,0.0,0,0.69,9,1
381,23,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.354,0.586,0.683,0.786,0,0.0,0,0.681,2,1
381,24,healthy_eating,26-40,suburban,0.194,0.954,0.675,0.725,0.384,0.554,0.683,0.774,0,0.0,0,0.698,4,1
382,1,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.619,0.233,0.979,0.907,1,0.429,0,0.9,7,1
382,2,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.618,0.248,0.979,0.907,1,0.429,0,0.846,7,1
382,3,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.599,0.267,0.979,0.907,1,0.429,0,0.818,4,1
382,4,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.639,0.238,0.979,0.907,1,0.429,0,0.807,7,1
382,5,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.588,0.279,0.979,0.907,1,0.429,0,0.808,10,1
382,6,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.615,0.215,0.979,0.907,1,0.429,0,0.795,6,1
382,7,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.593,0.28,0.979,0.907,1,0.429,0,0.815,8,1
382,8,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.552,0.247,0.979,0.907,1,0.429,0,0.823,8,1
382,9,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.562,0.241,0.979,0.907,0,0.429,0,0.772,10,1
382,10,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.607,0.247,0.979,0.907,0,0.429,0,0.711,7,1
382,11,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.567,0.289,0.979,0.907,0,0.411,0,0.713,10,1
382,12,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.572,0.251,0.979,0.907,0,0.393,0,0.725,6,1
382,13,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.527,0.227,0.979,0.895,0,0.375,0,0.71,4,1
382,14,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.533,0.229,0.979,0.883,0,0.357,0,0.681,8,1
382,15,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.544,0.243,0.979,0.871,0,0.339,0,0.643,5,1
382,16,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.501,0.235,0.979,0.859,0,0.321,0,0.61,12,1
382,17,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.479,0.253,0.979,0.847,0,0.303,0,0.608,2,1
382,18,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.532,0.282,0.979,0.835,0,0.285,0,0.617,4,1
382,19,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.505,0.281,0.979,0.823,0,0.267,0,0.587,9,1
382,20,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.456,0.25,0.979,0.811,0,0.249,0,0.566,7,0
382,21,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.477,0.24,0.979,0.799,0,0.231,0,0.557,10,0
382,22,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.504,0.254,0.979,0.787,0,0.213,0,0.532,5,0
382,23,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.46,0.261,0.979,0.775,0,0.195,0,0.546,4,1
382,24,public_transport,41-60,suburban,0.943,0.759,0.322,0.831,0.44,0.251,0.979,0.763,0,0.177,0,0.535,7,1
383,1,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.652,0.112,0.727,0.752,1,0.775,0,0.718,7,1
383,2,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.672,0.084,0.727,0.752,1,0.775,0,0.78,7,1
383,3,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.687,0.174,0.727,0.752,1,0.775,0,0.809,9,1
383,4,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.662,0.108,0.727,0.752,1,0.775,0,0.831,6,1
383,5,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.638,0.133,0.727,0.752,1,0.775,0,0.845,6,1
383,6,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.657,0.151,0.727,0.752,1,0.775,0,0.844,9,1
383,7,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.628,0.191,0.727,0.752,1,0.775,0,0.86,12,1
383,8,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.561,0.133,0.727,0.752,1,0.775,0,0.87,11,1
383,9,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.638,0.146,0.727,0.752,0,0.775,0,0.861,5,1
383,10,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.642,0.146,0.727,0.752,0,0.775,0,0.849,8,1
383,11,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.601,0.075,0.727,0.752,0,0.757,0,0.837,10,1
383,12,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.606,0.133,0.727,0.752,0,0.739,0,0.839,11,1
383,13,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.57,0.123,0.727,0.74,0,0.721,0,0.813,5,1
383,14,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.589,0.127,0.727,0.728,0,0.703,0,0.809,8,1
383,15,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.55,0.134,0.727,0.716,0,0.685,0,0.803,10,1
383,16,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.543,0.151,0.727,0.704,0,0.667,0,0.772,6,1
383,17,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.537,0.281,0.727,0.692,0,0.649,1,0.742,8,1
383,18,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.578,0.387,0.727,0.68,0,0.631,0,0.719,4,1
383,19,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.513,0.31,0.727,0.668,0,0.613,0,0.697,2,1
383,20,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.542,0.286,0.727,0.656,0,0.595,0,0.702,6,1
383,21,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.523,0.296,0.727,0.644,0,0.577,0,0.724,10,1
383,22,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.527,0.289,0.727,0.632,0,0.559,0,0.7,4,1
383,23,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.524,0.311,0.727,0.62,0,0.541,0,0.688,5,1
383,24,public_transport,18-25,rural,0.628,0.418,0.734,0.455,0.477,0.29,0.727,0.608,0,0.523,0,0.669,5,1
384,1,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.885,0.25,0.829,0.375,1,0.293,0,0.753,7,1
384,2,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.903,0.255,0.829,0.375,1,0.293,0,0.779,4,1
384,3,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.93,0.233,0.829,0.375,1,0.293,0,0.803,11,1
384,4,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.885,0.232,0.829,0.375,1,0.293,0,0.828,10,1
384,5,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.872,0.241,0.829,0.375,1,0.293,0,0.842,10,1
384,6,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.902,0.282,0.829,0.375,1,0.293,0,0.839,14,1
384,7,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.814,0.24,0.829,0.375,1,0.293,0,0.846,6,1
384,8,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.874,0.251,0.829,0.375,1,0.293,0,0.862,7,1
384,9,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.874,0.219,0.829,0.375,0,0.293,0,0.836,11,1
384,10,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.802,0.3,0.829,0.375,0,0.293,0,0.813,5,1
384,11,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.852,0.277,0.829,0.375,0,0.275,0,0.797,7,1
384,12,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.823,0.271,0.829,0.375,0,0.257,0,0.802,3,1
384,13,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.795,0.267,0.829,0.363,0,0.239,0,0.771,5,1
384,14,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.773,0.275,0.829,0.351,0,0.221,0,0.725,7,1
384,15,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.768,0.221,0.829,0.339,0,0.203,0,0.712,3,1
384,16,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.763,0.273,0.829,0.327,0,0.185,0,0.686,12,1
384,17,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.785,0.268,0.829,0.315,0,0.167,0,0.681,4,1
384,18,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.776,0.464,0.829,0.303,0,0.149,1,0.636,2,1
384,19,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.758,0.472,0.829,0.291,0,0.131,0,0.623,5,1
384,20,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.793,0.424,0.829,0.279,0,0.113,0,0.579,3,0
384,21,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.744,0.449,0.829,0.267,0,0.095,0,0.547,6,1
384,22,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.769,0.434,0.829,0.255,0,0.077,0,0.494,5,0
384,23,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.712,0.407,0.829,0.243,0,0.059,0,0.473,3,0
384,24,digital_wellbeing,18-25,suburban,0.687,0.284,0.844,0.511,0.699,0.441,0.829,0.231,0,0.041,0,0.455,4,0
385,1,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.633,0.497,0.848,0.844,1,0.364,0,0.56,3,1
385,2,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.606,0.491,0.848,0.844,1,0.364,0,0.686,6,1
385,3,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.58,0.508,0.848,0.844,1,0.364,0,0.753,6,1
385,4,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.58,0.506,0.848,0.844,1,0.364,0,0.783,8,1
385,5,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.593,0.486,0.848,0.844,1,0.364,0,0.812,7,1
385,6,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.622,0.487,0.848,0.844,1,0.364,0,0.825,10,1
385,7,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.568,0.519,0.848,0.844,1,0.364,0,0.821,6,1
385,8,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.542,0.491,0.848,0.844,1,0.364,0,0.826,9,1
385,9,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.543,0.411,0.848,0.844,0,0.364,0,0.806,6,1
385,10,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.543,0.503,0.848,0.844,0,0.364,0,0.796,9,1
385,11,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.505,0.426,0.848,0.844,0,0.346,0,0.784,10,1
385,12,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.521,0.512,0.848,0.844,0,0.328,0,0.762,6,1
385,13,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.589,0.526,0.848,0.832,0,0.31,0,0.75,3,1
385,14,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.529,0.512,0.848,0.82,0,0.292,0,0.723,11,1
385,15,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.493,0.447,0.848,0.808,0,0.274,0,0.703,6,1
385,16,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.465,0.505,0.848,0.796,0,0.256,0,0.683,5,1
385,17,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.474,0.458,0.848,0.784,0,0.238,0,0.635,4,1
385,18,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.513,0.485,0.848,0.772,0,0.22,0,0.617,3,1
385,19,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.449,0.431,0.848,0.76,0,0.202,0,0.618,4,1
385,20,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.516,0.495,0.848,0.748,0,0.184,0,0.613,3,1
385,21,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.453,0.643,0.848,0.736,0,0.166,1,0.57,7,1
385,22,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.514,0.695,0.848,0.724,0,0.148,0,0.548,5,1
385,23,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.442,0.651,0.848,0.712,0,0.13,0,0.508,5,0
385,24,public_transport,26-40,urban,0.376,0.685,0.404,0.827,0.426,0.66,0.848,0.7,0,0.112,0,0.5,4,0
386,1,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.141,0.187,0.697,0.627,1,0.803,0,0.866,6,1
386,2,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.169,0.228,0.697,0.627,1,0.803,0,0.829,7,1
386,3,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.166,0.155,0.697,0.627,1,0.803,0,0.784,7,1
386,4,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.147,0.211,0.697,0.627,1,0.803,0,0.763,6,1
386,5,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.138,0.2,0.697,0.627,1,0.803,0,0.737,5,1
386,6,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.151,0.236,0.697,0.627,1,0.803,0,0.746,6,1
386,7,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.087,0.193,0.697,0.627,1,0.803,0,0.732,11,1
386,8,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.101,0.194,0.697,0.627,1,0.803,0,0.721,11,1
386,9,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.11,0.193,0.697,0.627,0,0.803,0,0.718,6,1
386,10,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.069,0.233,0.697,0.627,0,0.803,0,0.684,8,1
386,11,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.045,0.207,0.697,0.627,0,0.785,0,0.667,11,1
386,12,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.058,0.265,0.697,0.627,0,0.767,0,0.635,6,1
386,13,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.082,0.235,0.697,0.615,0,0.749,0,0.629,2,1
386,14,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.066,0.17,0.697,0.603,0,0.731,0,0.587,6,0
386,15,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.076,0.186,0.697,0.591,0,0.713,0,0.572,4,1
386,16,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.059,0.241,0.697,0.579,0,0.695,0,0.565,6,1
386,17,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.033,0.182,0.697,0.567,0,0.677,0,0.504,2,0
386,18,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.053,0.275,0.697,0.555,0,0.659,0,0.517,6,0
386,19,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.0,0.17,0.697,0.543,0,0.641,0,0.519,5,1
386,20,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.026,0.189,0.697,0.531,0,0.623,0,0.515,6,1
386,21,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.011,0.208,0.697,0.519,0,0.605,0,0.511,4,0
386,22,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.001,0.224,0.697,0.507,0,0.587,0,0.462,4,0
386,23,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.0,0.2,0.697,0.495,0,0.569,0,0.466,5,0
386,24,fitness,26-40,rural,0.914,0.943,0.312,0.472,0.0,0.177,0.697,0.483,0,0.551,0,0.42,3,0
387,1,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.699,0.251,0.034,0.527,1,0.743,0,0.68,8,1
387,2,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.735,0.249,0.034,0.527,1,0.743,0,0.748,8,1
387,3,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.733,0.158,0.034,0.527,1,0.743,0,0.81,7,1
387,4,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.689,0.27,0.034,0.527,1,0.743,0,0.83,11,1
387,5,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.696,0.226,0.034,0.527,1,0.743,0,0.854,12,1
387,6,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.653,0.19,0.034,0.527,1,0.743,0,0.86,7,1
387,7,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.643,0.179,0.034,0.527,1,0.743,0,0.865,10,1
387,8,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.662,0.21,0.034,0.527,1,0.743,0,0.868,5,1
387,9,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.679,0.192,0.034,0.527,0,0.743,0,0.848,8,1
387,10,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.621,0.224,0.034,0.527,0,0.743,0,0.829,5,1
387,11,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.633,0.22,0.034,0.527,0,0.725,0,0.802,4,1
387,12,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.683,0.248,0.034,0.527,0,0.707,0,0.803,11,1
387,13,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.62,0.231,0.034,0.515,0,0.689,0,0.782,6,1
387,14,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.614,0.275,0.034,0.503,0,0.671,0,0.76,11,1
387,15,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.568,0.189,0.034,0.491,0,0.653,0,0.751,7,1
387,16,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.606,0.155,0.034,0.479,0,0.635,0,0.739,6,1
387,17,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.587,0.16,0.034,0.467,0,0.617,0,0.727,11,1
387,18,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.578,0.243,0.034,0.455,0,0.599,0,0.715,5,1
387,19,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.501,0.203,0.034,0.443,0,0.581,0,0.693,7,1
387,20,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.502,0.218,0.034,0.431,0,0.563,0,0.687,4,1
387,21,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.569,0.197,0.034,0.419,0,0.545,0,0.653,10,1
387,22,public_transport,26-40,urban,0.555,0.66,0.259,0.377,0.514,0.173,0.034,0.407,0,0.527,0,0.646,8,1
